paper_id,row_idx,year,team_size,members,member_ids_or_names,n_skills,skills,skill_weights,skills_with_weights,missing_weight_skills
2999168227,99260,2020,3,2008059451_andreas_herkersdorf|2129844705_muhammad_shafique|2130344165_jorg_henkel,5391|11397|11398,4,computer_science|distributed_computing|resource_management|combinatorial_auction,0.43853|0.44354|0.57547|0.63707,computer_science:0.43853|distributed_computing:0.44354|resource_management:0.57547|combinatorial_auction:0.63707,
2999250529,99261,2020,3,2200192130_jian_sun|2151599629_dagan_feng|2228032833_zongben_xu,5515|7419|9492,11,mathematics|artificial_intelligence|pattern_recognition|coding_(social_sciences)|preprocessor|cad|color_normalization|lesion|standard_test_image|retinal|neural_coding,0.28272|0.00000|0.42444|0.41359|0.43462|0.42772|0.47039|0.41099|0.50526|0.48150|0.43954,mathematics:0.28272|artificial_intelligence:0.00000|pattern_recognition:0.42444|coding_(social_sciences):0.41359|preprocessor:0.43462|cad:0.42772|color_normalization:0.47039|lesion:0.41099|standard_test_image:0.50526|retinal:0.48150|neural_coding:0.43954,
2999272775,99262,2020,3,2060012744_fulvio_gini|2045786557_luca_sanguinetti|241989511_braham_himed,6891|12239|12460,11,mathematics|communication_channel|topology|control_theory|expression_(mathematics)|communications_system|asymptotic_analysis|transceiver|base_station|mimo|false_alarm,0.38962|0.46469|0.44898|0.44400|0.44929|0.48826|0.48470|0.45004|0.47054|0.56422|0.49503,mathematics:0.38962|communication_channel:0.46469|topology:0.44898|control_theory:0.44400|expression_(mathematics):0.44929|communications_system:0.48826|asymptotic_analysis:0.48470|transceiver:0.45004|base_station:0.47054|mimo:0.56422|false_alarm:0.49503,
2999412776,99263,2020,3,2168417342_hai_jin|2101990867_deqing_zou|2318895841_kim-kwang_raymond_choo,3003|5061|8015,5,computer_science|computer_network|vulnerability|smart_contract|gas_consumption,0.45551|0.46365|0.45269|0.59793|0.00000,computer_science:0.45551|computer_network:0.46365|vulnerability:0.45269|smart_contract:0.59793|gas_consumption:0.00000,
2999528193,99264,2020,3,2543883304_liang_liu|160332629_ove_edfors|2093097121_fredrik_rusek,9036|11841|11842,10,mathematics|algorithm|interconnection|throughput|bottleneck|scalability|telecommunications_link|mimo|precoding|daisy_chain,0.35646|0.44396|0.49350|0.52411|0.50922|0.50943|0.52102|0.56739|0.58248|0.48973,mathematics:0.35646|algorithm:0.44396|interconnection:0.49350|throughput:0.52411|bottleneck:0.50922|scalability:0.50943|telecommunications_link:0.52102|mimo:0.56739|precoding:0.58248|daisy_chain:0.48973,
2999593349,99265,2020,4,2524404606_hui_wang|2579747019_wensheng_zhang|2162899713_zhihua_cui|2170756005_jinjun_chen,4640|7186|8447|8837,8,mathematics|algorithm|coal_mining|particle_swarm_optimization|coal|evolutionary_operators|social_benefits|coal_gangue,0.38423|0.42539|0.54214|0.55785|0.51116|0.00000|0.00000|0.00000,mathematics:0.38423|algorithm:0.42539|coal_mining:0.54214|particle_swarm_optimization:0.55785|coal:0.51116|evolutionary_operators:0.00000|social_benefits:0.00000|coal_gangue:0.00000,
2999649805,99266,2020,3,2526008467_min_zhang|2109195263_shaoping_ma|2111097927_yiqun_liu,3941|4326|4327,4,computer_science|data_mining|sampling_(statistics)|matrix_decomposition,0.45463|0.45396|0.56879|0.64585,computer_science:0.45463|data_mining:0.45396|sampling_(statistics):0.56879|matrix_decomposition:0.64585,
2999686422,99267,2020,3,2342447341_jeroen_hoebeke|2312160964_eli_de_poorter|2100743204_jeroen_famaey,5845|8564|9200,11,electronic_engineering|mobile_robot|systems_engineering|software_deployment|engineering|wireless_network|wireless|cost_reduction|wirelesshart|ieee_802.11ah|isa100.11a,0.43525|0.47116|0.46096|0.49693|0.40231|0.58959|0.49418|0.50103|0.51014|0.51386|0.59931,electronic_engineering:0.43525|mobile_robot:0.47116|systems_engineering:0.46096|software_deployment:0.49693|engineering:0.40231|wireless_network:0.58959|wireless:0.49418|cost_reduction:0.50103|wirelesshart:0.51014|ieee_802.11ah:0.51386|isa100.11a:0.59931,
2999722961,99268,2020,4,2131854424_shaojun_wei|2099898379_sheng_zhou|2169457876_shouyi_yin|2152438523_leibo_liu,7703|9573|10297|10298,11,mathematics|algorithm|computational_complexity_theory|computation|throughput|control_theory|conjugate_gradient_method|chip|field-programmable_gate_array|mimo|likelihood-ratio_test,0.38655|0.45985|0.50808|0.46201|0.48104|0.44068|0.57265|0.46539|0.46242|0.52306|0.47138,mathematics:0.38655|algorithm:0.45985|computational_complexity_theory:0.50808|computation:0.46201|throughput:0.48104|control_theory:0.44068|conjugate_gradient_method:0.57265|chip:0.46539|field-programmable_gate_array:0.46242|mimo:0.52306|likelihood-ratio_test:0.47138,
2999773312,99269,2020,3,2006065444_marc_moonen|198652594_simon_doclo|132733476_toon_van_waterschoot,5044|8285|10041,12,computer_science|artificial_intelligence|algorithm|pattern_recognition|square_root|singular_value_decomposition|approximation_error|covariance_matrix|eigenvalues_and_eigenvectors|short-time_fourier_transform|orthogonal_procrustes_problem|unitary_matrix,0.40479|0.00000|0.46490|0.44350|0.54165|0.57690|0.50928|0.51023|0.51539|0.48905|0.56894|0.54972,computer_science:0.40479|artificial_intelligence:0.00000|algorithm:0.46490|pattern_recognition:0.44350|square_root:0.54165|singular_value_decomposition:0.57690|approximation_error:0.50928|covariance_matrix:0.51023|eigenvalues_and_eigenvectors:0.51539|short-time_fourier_transform:0.48905|orthogonal_procrustes_problem:0.56894|unitary_matrix:0.54972,
2999929549,99270,2020,3,2117300371_xinggang_wang|2157883762_bo_du|2104063197_lefei_zhang,10778|11492|11992,5,mathematics|artificial_intelligence|machine_learning|feature_vector|encoder,0.37886|0.00000|0.47970|0.52597|0.55242,mathematics:0.37886|artificial_intelligence:0.00000|machine_learning:0.47970|feature_vector:0.52597|encoder:0.55242,
3000176868,99271,2020,3,1993545900_gang_feng|2119203399_xinping_guan|2140520811_cailian_chen,2177|6188|6293,9,mathematics|robot|estimator|control_theory|a_priori_and_a_posteriori|orthogonality|integrator|circular_motion|bearing_(mechanical),0.36404|0.51197|0.46583|0.47867|0.46888|0.46765|0.47501|0.48894|0.46981,mathematics:0.36404|robot:0.51197|estimator:0.46583|control_theory:0.47867|a_priori_and_a_posteriori:0.46888|orthogonality:0.46765|integrator:0.47501|circular_motion:0.48894|bearing_(mechanical):0.46981,
3000297473,99272,2020,4,2147318369_kirk_pruhs|2289968293_viswanath_nagarajan|2160709719_sungjin_im|2112667434_benjamin_moseley,3936|9081|10042|10043,10,discrete_mathematics|mathematics|computer_network|approximation_algorithm|network_planning_and_design|online_algorithm|idle|virtual_circuit_routing|scalability|efficient_energy_use,0.41421|0.37615|0.47313|0.52875|0.54932|0.50217|0.47934|0.00000|0.49171|0.52777,discrete_mathematics:0.41421|mathematics:0.37615|computer_network:0.47313|approximation_algorithm:0.52875|network_planning_and_design:0.54932|online_algorithm:0.50217|idle:0.47934|virtual_circuit_routing:0.00000|scalability:0.49171|efficient_energy_use:0.52777,
3000433034,99273,2020,3,406154369_alfonso_pierantonio|2044930014_richard_f._paige|260671297_antonio_bucchiarone,3696|6098|7173,6,computer_science|systems_engineering|grand_challenges|engineering_ethics|model-driven_architecture|state_of_practice,0.40676|0.43485|0.66878|0.45689|0.48233|0.00000,computer_science:0.40676|systems_engineering:0.43485|grand_challenges:0.66878|engineering_ethics:0.45689|model-driven_architecture:0.48233|state_of_practice:0.00000,
3000467652,99274,2020,3,111041040_takeshi_furuhashi|2202995150_masayoshi_kanoh|2158833350_tomohiro_yoshikawa,2607|13394|13395,8,computer_science|artificial_intelligence|machine_learning|robot|cognitive_science|collaborative_learning|learning_effect|cognitive_apprenticeship,0.41548|0.00000|0.42404|0.46252|0.44542|0.63836|0.54809|0.68987,computer_science:0.41548|artificial_intelligence:0.00000|machine_learning:0.42404|robot:0.46252|cognitive_science:0.44542|collaborative_learning:0.63836|learning_effect:0.54809|cognitive_apprenticeship:0.68987,
3000590188,99275,2020,3,2159629068_juan-carlos_cano|1275671463_pietro_manzoni|2138533029_carlos_t._calafate,5156|5157|7899,9,electronic_engineering|terrain|real-time_computing|engineering|genetic_algorithm|optimization_algorithm|path_loss|dynamic_positioning|flight_altitude,0.44384|0.43951|0.45662|0.36222|0.47987|0.00000|0.48881|0.51270|0.00000,electronic_engineering:0.44384|terrain:0.43951|real-time_computing:0.45662|engineering:0.36222|genetic_algorithm:0.47987|optimization_algorithm:0.00000|path_loss:0.48881|dynamic_positioning:0.51270|flight_altitude:0.00000,
3000608232,99276,2020,3,243724773_shunsuke_inenaga|2558385632_masayuki_takeda|1971461878_hideo_bannai,3744|3745|4336,9,combinatorics|discrete_mathematics|mathematics|spacetime|computation|dynamic_programming|longest_common_subsequence_problem|substring|sigma,0.46649|0.46291|0.40635|0.41415|0.42968|0.44071|0.58275|0.56782|0.42335,combinatorics:0.46649|discrete_mathematics:0.46291|mathematics:0.40635|spacetime:0.41415|computation:0.42968|dynamic_programming:0.44071|longest_common_subsequence_problem:0.58275|substring:0.56782|sigma:0.42335,
3000669038,99277,2020,3,2314248868_yunghsiang_s._han|2051915741_pramod_k._varshney|2160840434_po-ning_chen,5513|5514|6420,10,mathematics|mathematical_optimization|computer_network|byzantine_architecture|minification|fusion_center|wireless_sensor_network|blinding|byzantine_attack|general_problem,0.36385|0.43336|0.44548|0.39145|0.44014|0.48898|0.54285|0.40923|0.00000|0.00000,mathematics:0.36385|mathematical_optimization:0.43336|computer_network:0.44548|byzantine_architecture:0.39145|minification:0.44014|fusion_center:0.48898|wireless_sensor_network:0.54285|blinding:0.40923|byzantine_attack:0.00000|general_problem:0.00000,
3000688900,99278,2020,4,2285988874_mianxiong_dong|2310054889_kaoru_ota|2600780458_tian_wang|2163829365_anfeng_liu,8520|8521|8817|12276,10,computer_science|resource_allocation|operator_(computer_programming)|computer_network|asynchronous_communication|convergence_(routing)|orchestration_(computing)|markov_chain|wireless_network|mobile_vehicle,0.46610|0.64848|0.43825|0.48106|0.53590|0.46471|0.54689|0.49480|0.63311|0.00000,computer_science:0.46610|resource_allocation:0.64848|operator_(computer_programming):0.43825|computer_network:0.48106|asynchronous_communication:0.53590|convergence_(routing):0.46471|orchestration_(computing):0.54689|markov_chain:0.49480|wireless_network:0.63311|mobile_vehicle:0.00000,
3000696177,99279,2020,3,2102111143_jianping_wu|2668553490_qi_li|2646065768_cong_wang,3506|8882|10106,11,computer_science|distributed_computing|computer_network|semantics|correctness|model_checking|packet_forwarding|networking_hardware|stateless_protocol|stateful_firewall|network_verification,0.46948|0.47496|0.47866|0.45021|0.54924|0.50410|0.61698|0.59211|0.53979|0.60373|0.00000,computer_science:0.46948|distributed_computing:0.47496|computer_network:0.47866|semantics:0.45021|correctness:0.54924|model_checking:0.50410|packet_forwarding:0.61698|networking_hardware:0.59211|stateless_protocol:0.53979|stateful_firewall:0.60373|network_verification:0.00000,
3000722155,99280,2020,3,70209860_simo_hosio|2244811121_jorge_goncalves|2133187495_anna_l._cox,8508|12954|14211,7,computer_science|knowledge_management|data_collection|experience_sampling_method|crowdsourcing|citizen_science|mobile_data_collection,0.42577|0.45046|0.60450|0.44681|0.56334|0.49556|0.00000,computer_science:0.42577|knowledge_management:0.45046|data_collection:0.60450|experience_sampling_method:0.44681|crowdsourcing:0.56334|citizen_science:0.49556|mobile_data_collection:0.00000,
3000801205,99281,2020,3,2095866887_xiaohu_you|2100829531_yongming_huang|2133168562_yindi_jing,6004|9635|12125,11,mathematics|mathematical_optimization|electronic_engineering|quantization_(signal_processing)|efficient_energy_use|optimal_design|telecommunications_link|base_station|mimo|ternary_operation|flight_dynamics_(spacecraft),0.35489|0.41642|0.44109|0.46846|0.45248|0.44757|0.46519|0.45966|0.50722|0.46746|0.45739,mathematics:0.35489|mathematical_optimization:0.41642|electronic_engineering:0.44109|quantization_(signal_processing):0.46846|efficient_energy_use:0.45248|optimal_design:0.44757|telecommunications_link:0.46519|base_station:0.45966|mimo:0.50722|ternary_operation:0.46746|flight_dynamics_(spacecraft):0.45739,
3000818292,99282,2020,3,307593211_sasu_tarkoma|1643434777_petteri_nurmi|2137657229_michael_g._pecht,10581|13081|13851,4,computer_science|electrical_engineering|battery_(electricity)|internet_of_things,0.37585|0.42217|0.56905|0.00000,computer_science:0.37585|electrical_engineering:0.42217|battery_(electricity):0.56905|internet_of_things:0.00000,
3000875592,99283,2020,3,1905000215_werner_nutt|1987600604_diego_calvanese|2037532978_evgeny_kharlamov,434|1099|8391,10,time_complexity|computer_science|artificial_intelligence|theoretical_computer_science|machine_learning|computation|description_logic|ontology_language|web_ontology_language|knowledge_evolution,0.46998|0.44463|0.00000|0.45848|0.43662|0.43418|0.54480|0.51241|0.52730|0.00000,time_complexity:0.46998|computer_science:0.44463|artificial_intelligence:0.00000|theoretical_computer_science:0.45848|machine_learning:0.43662|computation:0.43418|description_logic:0.54480|ontology_language:0.51241|web_ontology_language:0.52730|knowledge_evolution:0.00000,
3000876080,99284,2020,3,1991808295_thomas_fahringer|2004848210_radu_prodan|2039568927_sasko_ristov,3091|9140|13833,4,computer_science|distributed_computing|computation|workflow,0.46198|0.46979|0.52123|0.57762,computer_science:0.46198|distributed_computing:0.46979|computation:0.52123|workflow:0.57762,
3001192515,99285,2020,3,2138352179_haibin_ling|2169261594_jianbing_shen|2142547891_ling_shao,9666|10328|11293,7,computer_science|artificial_intelligence|pattern_recognition|bounding_overwatch|sharpening|motion_blur|deblurring,0.42671|0.00000|0.46060|0.44798|0.50841|0.56108|0.60387,computer_science:0.42671|artificial_intelligence:0.00000|pattern_recognition:0.46060|bounding_overwatch:0.44798|sharpening:0.50841|motion_blur:0.56108|deblurring:0.60387,
3001384475,99286,2020,3,2119853680_toru_ishida|2156604162_yohei_murakami|2114710998_donghui_lin,2403|10738|10739,12,computer_science|artificial_intelligence|machine_learning|world_wide_web|personalization|automation|constructed_language|bilingual_dictionary|indonesian|language_grid|ethnic_group|turkic_languages,0.45760|0.00000|0.43526|0.46799|0.49105|0.45900|0.62514|0.58457|0.48657|0.63658|0.41440|0.58031,computer_science:0.45760|artificial_intelligence:0.00000|machine_learning:0.43526|world_wide_web:0.46799|personalization:0.49105|automation:0.45900|constructed_language:0.62514|bilingual_dictionary:0.58457|indonesian:0.48657|language_grid:0.63658|ethnic_group:0.41440|turkic_languages:0.58031,
3001466391,99287,2020,4,2100052106_erik_g._larsson|2147527712_cheng-xiang_wang|2142852865_marco_di_renzo|2019296517_slawomir_stanczak,4616|8846|10866|12027,8,computer_science|artificial_intelligence|distributed_computing|computer_network|communication_channel|wireless_network|wireless|network_management,0.45166|0.44491|0.45696|0.46019|0.45272|0.62299|0.50719|0.54924,computer_science:0.45166|artificial_intelligence:0.44491|distributed_computing:0.45696|computer_network:0.46019|communication_channel:0.45272|wireless_network:0.62299|wireless:0.50719|network_management:0.54924,
3001641764,99288,2020,3,2113724362_yanwei_pang|2169261594_jianbing_shen|2142547891_ling_shao,5919|10328|11293,9,computer_science|artificial_intelligence|hierarchy|machine_learning|inference|artificial_neural_network|parsing|information_fusion|differentiable_function,0.45609|0.00000|0.50126|0.47578|0.57798|0.54395|0.52464|0.00000|0.43777,computer_science:0.45609|artificial_intelligence:0.00000|hierarchy:0.50126|machine_learning:0.47578|inference:0.57798|artificial_neural_network:0.54395|parsing:0.52464|information_fusion:0.00000|differentiable_function:0.43777,
3001788335,99289,2020,3,2120420179_maria_fazio|1999297885_massimo_villari|1545067761_antonio_celesti,6604|6605|11206,10,computer_science|data_mining|bottleneck|scalability|cloud_computing|internal_medicine|cardiology|big_data|spark_(mathematics)|heart_health,0.45206|0.45425|0.49867|0.49622|0.50371|0.00000|0.26065|0.59449|0.50838|0.00000,computer_science:0.45206|data_mining:0.45425|bottleneck:0.49867|scalability:0.49622|cloud_computing:0.50371|internal_medicine:0.00000|cardiology:0.26065|big_data:0.59449|spark_(mathematics):0.50838|heart_health:0.00000,
3001984544,99290,2020,3,401833296_maarten_de_rijke|2155461083_xiangnan_he|2170531144_dawei_yin,2116|11291|13731,2,computer_science|information_retrieval,0.46187|0.44962,computer_science:0.46187|information_retrieval:0.44962,
3002072570,99291,2020,3,698114488_albert_y._zomaya|2162186284_sun-yuan_hsieh|737083156_rajkumar_buyya,1648|2221|3115,10,computer_science|distributed_computing|workload|quality_of_service|virtual_machine|energy_consumption|efficient_energy_use|cloud_computing|information_explosion|cloudsim,0.43318|0.45610|0.47147|0.50628|0.49794|0.58781|0.54104|0.61359|0.45462|0.60665,computer_science:0.43318|distributed_computing:0.45610|workload:0.47147|quality_of_service:0.50628|virtual_machine:0.49794|energy_consumption:0.58781|efficient_energy_use:0.54104|cloud_computing:0.61359|information_explosion:0.45462|cloudsim:0.60665,
3002240277,99292,2020,4,1967112938_saket_saurabh|1813900683_daniel_lokshtanov|1948792888_m._s._ramanujan|2671555428_meirav_zehavi,7642|8566|11608|13560,5,combinatorics|discrete_mathematics|computer_science|parameterized_complexity|transversal_(geometry),0.45887|0.46592|0.41136|0.64037|0.50734,combinatorics:0.45887|discrete_mathematics:0.46592|computer_science:0.41136|parameterized_complexity:0.64037|transversal_(geometry):0.50734,
3002563897,99293,2020,3,2002991493_fatih_porikli|2169261594_jianbing_shen|2142547891_ling_shao,9465|10328|11293,12,computer_science|artificial_intelligence|machine_learning|pattern_recognition|feature_vector|deep_learning|discriminative_model|segmentation|correlation|reference_frame|salient|training_set,0.44666|0.00000|0.46991|0.47245|0.54431|0.55531|0.53958|0.51939|0.41526|0.53670|0.47431|0.00000,computer_science:0.44666|artificial_intelligence:0.00000|machine_learning:0.46991|pattern_recognition:0.47245|feature_vector:0.54431|deep_learning:0.55531|discriminative_model:0.53958|segmentation:0.51939|correlation:0.41526|reference_frame:0.53670|salient:0.47431|training_set:0.00000,
3002588015,99294,2020,4,2176702104_michael_kaufmann|2312053838_jan_kratochvíl|106947057_pavel_valtr|282852810_fabrizio_montecchiani,264|578|1165|11806,7,discrete_mathematics|computer_science|graph|grid|planar_graph|stub_(electronics)|angular_resolution,0.44415|0.38753|0.00000|0.43367|0.53481|0.61839|0.50389,discrete_mathematics:0.44415|computer_science:0.38753|graph:0.00000|grid:0.43367|planar_graph:0.53481|stub_(electronics):0.61839|angular_resolution:0.50389,
3002733810,99295,2020,4,106771303_wojciech_rytter|449159822_maxime_crochemore|669301571_costas_s._iliopoulos|1290578138_tomasz_waleń,430|816|3678|7717,6,combinatorics|discrete_mathematics|computer_science|binary_logarithm|cyclic_shift|prefix,0.45823|0.45383|0.33511|0.45381|0.00000|0.40642,combinatorics:0.45823|discrete_mathematics:0.45383|computer_science:0.33511|binary_logarithm:0.45381|cyclic_shift:0.00000|prefix:0.40642,
3002749917,99296,2020,3,17261969_maria_chudnovsky|2025155250_marcin_pilipczuk|2052713671_michał_pilipczuk,6973|11443|11444,6,combinatorics|discrete_mathematics|computer_science|graph|independent_set|quasi-polynomial,0.48286|0.48641|0.40267|0.00000|0.63825|0.59656,combinatorics:0.48286|discrete_mathematics:0.48641|computer_science:0.40267|graph:0.00000|independent_set:0.63825|quasi-polynomial:0.59656,
3002949983,99297,2020,3,2135669807_zhaoyang_zhang|2113284227_caijun_zhong|2600670627_xiaoming_chen,7500|8799|11349,11,mathematics|mathematical_optimization|computer_network|communication_channel|broadcasting|physical_layer|wireless|secrecy|cellular_network|radio_spectrum|wireless_security,0.31618|0.39424|0.46368|0.43934|0.48724|0.52189|0.51284|0.48372|0.55840|0.45687|0.59372,mathematics:0.31618|mathematical_optimization:0.39424|computer_network:0.46368|communication_channel:0.43934|broadcasting:0.48724|physical_layer:0.52189|wireless:0.51284|secrecy:0.48372|cellular_network:0.55840|radio_spectrum:0.45687|wireless_security:0.59372,
3002973041,99298,2020,3,2643891464_guihai_chen|2121207983_chen_tian|2155983813_wanchun_dou,3530|9696|9793,10,computer_science|computer_network|real-time_computing|network_layer|queue|throughput|latency_(engineering)|network_congestion|flow_control_(data)|remote_direct_memory_access,0.38490|0.42473|0.41491|0.45145|0.44460|0.49057|0.54562|0.52131|0.46845|0.50817,computer_science:0.38490|computer_network:0.42473|real-time_computing:0.41491|network_layer:0.45145|queue:0.44460|throughput:0.49057|latency_(engineering):0.54562|network_congestion:0.52131|flow_control_(data):0.46845|remote_direct_memory_access:0.50817,
3003005173,99299,2020,4,2966241718_prosenjit_bose|695374658_stefan_langerman|2112876687_john_iacono|2153685963_jean_cardinal,1152|3796|4496|6499,4,discrete_mathematics|computer_science|theoretical_computer_science|online_search,0.40717|0.42947|0.43843|0.59528,discrete_mathematics:0.40717|computer_science:0.42947|theoretical_computer_science:0.43843|online_search:0.59528,
3003289097,99300,2020,4,2161810700_xiaojiang_du|2109386830_mohsen_guizani|2170760206_fan_li|2137519435_liehuang_zhu,7222|7804|8713|13296,11,computer_science|distributed_computing|computer_network|encryption|models_of_communication|cache|access_control|broadcast_encryption|the_internet|social_network|access_management,0.43484|0.44108|0.45958|0.55196|0.46857|0.49427|0.56270|0.54261|0.53406|0.42360|0.52187,computer_science:0.43484|distributed_computing:0.44108|computer_network:0.45958|encryption:0.55196|models_of_communication:0.46857|cache:0.49427|access_control:0.56270|broadcast_encryption:0.54261|the_internet:0.53406|social_network:0.42360|access_management:0.52187,
3003291422,99301,2020,5,1992934687_rolf_niedermeier|1971093416_piotr_faliszewski|2081061368_robert_bredereck|2269269046_piotr_skowron|2014610853_nimrod_talmon,3527|7414|11592|13094|13161,11,combinatorics|discrete_mathematics|mathematics|integer|parameterized_complexity|linear_programming|concave_function|integer_programming|piecewise_linear_function|computational_problem|multiset,0.46642|0.46770|0.42028|0.50453|0.58062|0.52800|0.54441|0.53762|0.48094|0.50501|0.51482,combinatorics:0.46642|discrete_mathematics:0.46770|mathematics:0.42028|integer:0.50453|parameterized_complexity:0.58062|linear_programming:0.52800|concave_function:0.54441|integer_programming:0.53762|piecewise_linear_function:0.48094|computational_problem:0.50501|multiset:0.51482,
3003288565,99302,2020,3,296576950_leonard_barolli|2251207388_makoto_ikeda|2156040166_keita_matsuo,3757|3758|9337,3,computer_science|automotive_engineering|driving_risk,0.45219|0.40180|0.00000,computer_science:0.45219|automotive_engineering:0.40180|driving_risk:0.00000,
3003303706,99303,2020,3,2285988874_mianxiong_dong|2310054889_kaoru_ota|2590308666_jun_wu,8520|8521|13199,11,computer_science|distributed_computing|computer_network|software|architecture|internet_of_things|virtualization|packet_analyzer|work_flow|blockchain|core_component,0.44833|0.46584|0.46248|0.43297|0.40169|0.00000|0.49236|0.46053|0.00000|0.00000|0.00000,computer_science:0.44833|distributed_computing:0.46584|computer_network:0.46248|software:0.43297|architecture:0.40169|internet_of_things:0.00000|virtualization:0.49236|packet_analyzer:0.46053|work_flow:0.00000|blockchain:0.00000|core_component:0.00000,
3003378376,99304,2020,3,2140429713_matias_korman|2028407875_wolfgang_mulzer|2007090497_andré_van_renssen,9559|10660|12613,11,combinatorics|discrete_mathematics|computer_science|polygon|rectangle|routing_table|chord_(music)|vertex_(geometry)|network_packet|histogram|header,0.45689|0.45714|0.39891|0.51649|0.52364|0.62526|0.47389|0.52731|0.46258|0.45681|0.48970,combinatorics:0.45689|discrete_mathematics:0.45714|computer_science:0.39891|polygon:0.51649|rectangle:0.52364|routing_table:0.62526|chord_(music):0.47389|vertex_(geometry):0.52731|network_packet:0.46258|histogram:0.45681|header:0.48970,
3003443049,99305,2020,3,2143301307_lingyang_song|2030808869_christos_verikoukis|1299417380_bechir_hamdaoui,10230|11034|11436,8,computer_science|computer_network|scalability|accountability|internet_of_things|cryptocurrency|blockchain|special_section,0.43909|0.44987|0.46565|0.45101|0.00000|0.52151|0.00000|0.00000,computer_science:0.43909|computer_network:0.44987|scalability:0.46565|accountability:0.45101|internet_of_things:0.00000|cryptocurrency:0.52151|blockchain:0.00000|special_section:0.00000,
3003449378,99306,2020,3,2144445569_saraju_p._mohanty|235745104_elias_kougianos|2307986818_deepak_puthal,9422|9423|13538,11,computer_science|authentication|cryptography|software_deployment|multimedia|embedded_system|scalability|data_security|the_internet|physical_unclonable_function|hardware_security_module,0.45209|0.50264|0.49567|0.43456|0.44416|0.46193|0.49020|0.53081|0.47863|0.55497|0.53430,computer_science:0.45209|authentication:0.50264|cryptography:0.49567|software_deployment:0.43456|multimedia:0.44416|embedded_system:0.46193|scalability:0.49020|data_security:0.53081|the_internet:0.47863|physical_unclonable_function:0.55497|hardware_security_module:0.53430,
3003451927,99307,2020,3,2307119651_xuemin_sherman_shen|2238159027_ning_zhang|2153840244_nan_cheng,9377|12394|12808,11,computer_science|resource_allocation|distributed_computing|computer_network|telecommunications_network|resource_management|quality_of_service|server|network_performance|energy_consumption|virtualization,0.44854|0.57245|0.47041|0.47638|0.49666|0.53626|0.52911|0.60496|0.53849|0.53409|0.57020,computer_science:0.44854|resource_allocation:0.57245|distributed_computing:0.47041|computer_network:0.47638|telecommunications_network:0.49666|resource_management:0.53626|quality_of_service:0.52911|server:0.60496|network_performance:0.53849|energy_consumption:0.53409|virtualization:0.57020,
3003490096,99308,2020,3,2112462370_ming-hsuan_yang|2143183883_zhen_lei|2062704557_siwei_lyu,2987|7491|13072,9,mathematics|artificial_intelligence|computer_vision|bounding_overwatch|truncation|detector|object_detection|visual_surveillance|vehicle_type,0.34389|0.00000|0.47738|0.45131|0.43610|0.42481|0.66597|0.00000|0.00000,mathematics:0.34389|artificial_intelligence:0.00000|computer_vision:0.47738|bounding_overwatch:0.45131|truncation:0.43610|detector:0.42481|object_detection:0.66597|visual_surveillance:0.00000|vehicle_type:0.00000,
3003482605,99309,2020,3,2159933393_amit_sahai|114908009_yuval_ishai|986054867_mark_zhandry,2331|2475|11642,6,computer_science|theoretical_computer_science|encryption|affine_transformation|witness|obfuscation,0.42211|0.42273|0.58400|0.56833|0.48066|0.57168,computer_science:0.42211|theoretical_computer_science:0.42273|encryption:0.58400|affine_transformation:0.56833|witness:0.48066|obfuscation:0.57168,
3003663149,99310,2020,3,2256822898_yan_zhang|2127294316_shahid_mumtaz|2492038514_zhenyu_zhou,9383|10734|12794,10,computer_science|computer_network|resource_management|throughput|server|incentive|heterogeneous_network|base_station|frequency_allocation|mechanism_design,0.44666|0.46240|0.47080|0.46885|0.49307|0.46691|0.51084|0.46166|0.54799|0.46117,computer_science:0.44666|computer_network:0.46240|resource_management:0.47080|throughput:0.46885|server:0.49307|incentive:0.46691|heterogeneous_network:0.51084|base_station:0.46166|frequency_allocation:0.54799|mechanism_design:0.46117,
3003685827,99311,2020,4,625360349_petr_a._golovach|1813900683_daniel_lokshtanov|317089815_fahad_panolan|2671555428_meirav_zehavi,5249|8566|12699|13560,4,mathematics|applied_mathematics|multiplicative_function|parametrization,0.29449|0.38755|0.52578|0.36603,mathematics:0.29449|applied_mathematics:0.38755|multiplicative_function:0.52578|parametrization:0.36603,
3003720212,99312,2020,3,2116008403_zhu_han|2591325636_ping_wang|2462088444_dusit_niyato,6255|7729|7993,11,computer_science|computer_network|computer_security|implementation|systems_architecture|systems_design|incentive|government|commodity|network_effect|smart_city,0.43988|0.43999|0.46614|0.49207|0.48077|0.48791|0.46651|0.46959|0.46982|0.50505|0.61944,computer_science:0.43988|computer_network:0.43999|computer_security:0.46614|implementation:0.49207|systems_architecture:0.48077|systems_design:0.48791|incentive:0.46651|government:0.46959|commodity:0.46982|network_effect:0.50505|smart_city:0.61944,
3003759491,99313,2020,3,2139022045_kim_marriott|2140022242_bongshin_lee|2087252583_john_stasko,1259|6681|11323,7,computer_science|visualization|multimedia|data_visualization|multimodal_interaction|mobile_device|data_access,0.41946|0.64352|0.46090|0.63302|0.53513|0.47636|0.50911,computer_science:0.41946|visualization:0.64352|multimedia:0.46090|data_visualization:0.63302|multimodal_interaction:0.53513|mobile_device:0.47636|data_access:0.50911,
